timestamp,tweet_text,username,all_hashtags,followers_count
2019-06-21 18:16:22,"b'@David_Vaporium @NielsOckelmann @SGTVance @CharlieHicks90 @BrexitGone @JTillx @LesterS65508129 @g123i1l @geor97 @BrunoTheBridge @ThatAndreCamara @El_Chele85 @MindedMusically @duggan_paul @The_Leaver @JonattonY @viv_cooper @dw2essex @MattGeeSymonds @JohnRya13591294 @rosebudorson @Miguelsapimp @FairyP0ckmother @Davidmetroland @Sir_Tommy_ @itsafrogslife @CharithRuckmal @dwcwinter @twvasi @Andywilds1 @Macid3000 @thegrimbarian @Ciolfilicious1 @bloo40 @BlackwaterRive2 @Charlie_uk45 @VeuveK @Homeless_Info @IanGianni @smithdsd11 @antartica81 @Wittgenstein016 @f505eb72b9cd493 @Kitchy2016 @SamScot11 @daniel_vutov @sunick51 @DannyKudos @FacesPics Or indeed, the US bill of rights (amendments 12-27 of the US Constitution)  https://t.co/85obE3X0YZ'",b'cathyby',[],4019
2019-06-21 18:16:21,b'@SWS_EDU @PoliticsK12 AKA only the wealthy get to have educational options',b'Tommy_USA',[],2653
2019-06-21 18:16:20,b'They demonized Tommy R. for speaking out about grooming gangs  Yet it continues... https://t.co/s4ZRgIQit0',b'WayWestGuy',[],19
2019-06-21 18:16:17,b'@BasedMarcos @PitchingNinja Tommy John incoming',b'rockierage117',[],1272
2019-06-21 18:16:15,"b'@tommy_lowell @MAGLARod @laura_jones1987 @SterlingOsprey You brighten mine. Thank you for saying that. This week especially,it meant so much.....what you tweeted to me. I love your responses too'",b'SurvivorKitty',[],934
2019-06-21 18:16:07,"b'@Jan_T_S @majornelson I loved Tommy,  just hate the green ranger did go away because of white ranger...'",b'hrbomber1414',[],851
2019-06-21 18:16:04,"b'@oneforsorrow87 The Israeli government gets what, 32 billion dollars of US taxpayers fun money every year. They can afford Katie and Tommy.'",b'dbooth3',[],1680
2019-06-21 18:16:03,"b'@CarmChristopher @TommyMcNam Where is the tweet where you break your phone Mrs. Bosh? Happy Birthday, Tommy!'",b'GoldyHawks',[],1457
2019-06-21 18:16:01,b'@itsJeffTiedrich @TomiLahren Its what tommy is good at - she knows how to knock down her strawmen',b'JustmeRobW',[],844
2019-06-21 18:15:48,"b""Now playing: 'Crimson and Clover' by 'Tommy James &amp; the Shondells'""",b'radio_inside',[],1046
2019-06-21 18:15:40,b'@cliffyboy1512 Sky sports main event tommy fury vs joe pasquali',b'Slater_A1',[],573
2019-06-21 18:15:33,b'I want a tommy pickles tattoo.',b'Slay_Me_Jamie',[],130
2019-06-21 18:15:28,b'@HeartOfTheOak @thmsrjmrk \xe2\x80\x9cTag everyone you know\xe2\x80\x9d tags me &amp; tommy',b'Barsy_',[],583
2019-06-21 18:15:25,b'PRIVATE EYES/TOMMY B./SPEED10',b'DancemaniaS_bot',[],419
2019-06-21 18:15:19,"b'#SunTzuSoccer is entering a new phase. TOMMY McMENEMY #UM #MGoBlue ENDORSEMENT:   ""...I can\xe2\x80\x99t recommend highly enough to all coaches, no matter their level of experience."" (For full details see https://t.co/ruGlJoGyE8)  Support the PROJECT AT: https://t.co/JDSospCzDL https://t.co/J38Mct6Kxt'",b'SunTzuSoccer',"['SunTzuSoccer', 'UM', 'MGoBlue']",361
2019-06-21 18:15:07,b'@JohnRya13591294 @Roblev0 @JTillx @cathyby @Miguelsapimp @VeuveK @El_Chele85 @MindedMusically @itsafrogslife @CharithRuckmal @Davidmetroland @geor97 @IanGianni @David_Vaporium @dw2essex @BrunoTheBridge @Macid3000 @MattGeeSymonds @Andywilds1 @Sir_Tommy_ @twvasi @duggan_paul @NielsOckelmann @LesterS65508129 @ThatAndreCamara @SGTVance @BrexitGone @The_Leaver @JonattonY @g123i1l @viv_cooper @rosebudorson @FairyP0ckmother @dwcwinter @thegrimbarian @Ciolfilicious1 @bloo40 @BlackwaterRive2 @Charlie_uk45 @Homeless_Info @smithdsd11 @antartica81 @Wittgenstein016 @f505eb72b9cd493 @Kitchy2016 @SamScot11 @daniel_vutov @sunick51 @DannyKudos @TwitterSupport You do live in the middle of fucking nowhere. My point being that\xe2\x80\x99s not really normal and so a little easier for you to say this \xe2\x80\x9cwork to live\xe2\x80\x9d shit.  I\xe2\x80\x99d go stark raving nuts living where you do.',b'CharlieHicks90',[],609
2019-06-21 18:15:00,b'Reese has bookoo Tommy Hilfiger outfits and Riyan has a couple cute polo dresses and the cutest shoes\xf0\x9f\xa5\xba',b'cynaaVx',[],1143
2019-06-21 18:15:00,b'Rhys Williams leads the top metre maker standings \xf0\x9f\x92\xa8  Can Tommy Makinson make the metres to overtake him tonight? \xf0\x9f\xa4\x94  \xf0\x9f\x90\xb4 @LondonBroncosRL \xf0\x9f\x94\xb4\xe2\x9a\xaa\xef\xb8\x8f @Saints1890 https://t.co/LUW2sV1IVc',b'SuperLeague',[],207793
2019-06-21 18:14:45,b'@DanWestwell @properblokefc @Tommy_Nixey_3 @MadWoolley @jacobncm @gumptweet @Johnnysmalls78 Spot on Dan',b'streety1862',[],159
2019-06-21 18:14:29,b'@tommyxtopher You need to be yelled at.  BACK IN THE BASEMENT TOMMY!!!!  STOP LYING!!!! https://t.co/qkmhuKzxBF',b'gingercaddy',[],967
