timestamp,tweet_text,username,all_hashtags,followers_count
2019-06-25 17:40:24,"b'Exclusive! Recent Mars Rover image analyzed and reveals source of light image. Unnamed Motel 6 spokesperson says \xe2\x80\x9cWhen we said \xe2\x80\x98we\xe2\x80\x99ll leave the light on for ya\xe2\x80\x99, we meant it.\xe2\x80\x9d @motel6 @NASA #Mars #NASA #Rovers #Space https://t.co/7Hp4YQg5VR'",b'WarriorGoof',"['Mars', 'NASA', 'Rovers', 'Space']",67
2019-06-25 17:39:55,b'@666eatchildren Possibly the biggest W in Science @NASA',b'yumisdun',[],98
2019-06-25 17:39:20,"b""Working w/ @NASA &amp; @Energy, this effort culminated in release of Lax Report (https://t.co/cLoqHk4cqh). Report's recommendations led to NSF putting up $200M to fund 5 Nat'l supercomputer centers - @NCSAatIllinois, @SDSC_UCSD, @psc_live, CAC at @Cornell, &amp; JVNC at @Princeton 4/12""",b'tdih_hpc',[],332
2019-06-25 17:38:43,b'@GCHQ @NASA Your boring',b'kevingrumpy',[],378
2019-06-25 17:38:25,b'@blackvaultcom @NASA @CIA That\xe2\x80\x99s because we had already sent people there in the late 70s.',b'ChrisRiddle121',[],63
2019-06-25 17:38:06,b'#ISS #timelapse #fromspace Flickering Italy (16 Jun 2019) \xf0\x9f\x87\xae\xf0\x9f\x87\xb9  Video 4K60fps: https://t.co/oUiXgU5ID0 #Expedition59  @esa @ESA_EO @esaspaceflight @ESA_EAC @NASA_Astronauts @Space_Station @astro_luca @AstroSamantha  @ISS_CASIS @ISS101 @roscosmos @NASAEarth @NASA @csa_asc https://t.co/RmXYc9OKal',b'RikyUnreal',"['ISS', 'timelapse', 'fromspace', 'Expedition59']",1720
2019-06-25 17:37:07,"b""Story: @NASA's Mars rover naming competition opens up this fall to K-12th graders- they are the Mars generation after all. https://t.co/VFYhtAWMCT (Image: @NASAJPL /Caltech) https://t.co/dq2QOuFJ7G""",b'EMSpeck',[],3150
2019-06-25 17:35:23,b'@AstroMCollins @BenFeist @NASA A very interesting and useful site! Thanks a lot',b'spaceexplore',[],2398
2019-06-25 17:34:32,b'The thing I love most about conferences like #AbSciCon19 is how multidisciplinary they are - so today I am sitting in on some sessions outside my field! Currently learning about different mission concepts &amp; tech @NASA is using to discover habitable exoplanets from Nick Siegler! https://t.co/alb43t1mej',b'ItsChristineRay',['AbSciCon19'],120
2019-06-25 17:34:16,b'@AstroAnnimal @Space_Station @NASA_Astronauts @NASA @NASA_Johnson Welcome home to our first home \xf0\x9f\x8c\x8d\xe2\x9c\xa8\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb',b'spach_96_',[],52
