timestamp,tweet_text,username,all_hashtags,followers_count
2019-06-26 17:28:35,b'Less than a 100 runs required to win this\xf0\x9f\x8f\x8f\xf0\x9f\x99\x86\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f  Will #TeamGreen win this one and prove the 1992 World Cup theory to be true? \xf0\x9f\x92\xaf\xf0\x9f\x8f\x86  #CWC19 #NZvPAK #DunyaKoBataaDo #JazzSuper4G',b'jazzpk',"['TeamGreen', 'CWC19', 'NZvPAK', 'DunyaKoBataaDo', 'JazzSuper4G']",600869
2019-06-26 17:28:34,b'Cocacola\xe2\x80\x99s World Cup Egypt T-shirts are the hero still and they are everywhere sonce then!',b'ZakiHussien_',[],50
2019-06-26 17:28:33,b'#Malody  Malody 4K World Cup Group Preliminary in progress\xf0\x9f\x91\x87 https://t.co/HK1FJxGakv \xf0\x9f\x98\xb4\xf0\x9f\x98\xb4\xf0\x9f\x98\xb4 https://t.co/xznIbREecs',b'Cheneven_',['Malody'],400
2019-06-26 17:28:32,b'Im supporting India in this world cup wby?',b'Sobannnn',[],9505
2019-06-26 17:28:29,b'Takeaways from doing a Marx reading group during the cricket World Cup: AB de Villiers should read Lukacs\xe2\x80\x99 \xe2\x80\x9cReification and the Consciousness of the Proletariat\xe2\x80\x9d https://t.co/2HjRBbVGhU',b'Caz_RSA',[],474
2019-06-26 17:28:27,b'@TheRealPCB Ya Allah please help pakistan team to win this world cup',b'Jibran48376353',[],0
2019-06-26 17:28:24,b'Seditious Soccer player who said she is NOT GOING 2 White House if America wins World Cup is a Radicalized Socialist Democrat intent on T...',b'markhay67446093',[],279
2019-06-26 17:28:23,"b""Women's World Cup 2019: Italy beat China 2-0 to seal quarter-final\xc2\xa0place https://t.co/qwF2VXWQWy""",b'SeymourProducts',[],365
2019-06-26 17:28:23,"b""Women's World Cup 2019: Netherlands lead through clever Lieke Martens\xc2\xa0flick https://t.co/l1X0gCCPXY""",b'SeymourProducts',[],365
2019-06-26 17:28:20,"b""FIFA Women's World Cup: Super Falcons Demand $300,000 Participation Fees #ANNnews #NGAGUI #AFCON2019 https://t.co/X0Hn7Q6XRF https://t.co/DFFc1vAiml""",b'annafricatv',"['ANNnews', 'NGAGUI', 'AFCON2019']",203
2019-06-26 17:28:20,b'https://t.co/FaOEvaAXUA Just look at this transgender. They dispatch them to create controversy.',b'NannaLavender',[],1136
2019-06-26 17:28:16,b'How is it all of a sudden the Pakistan looks like a good team. This is the team that never won an ODI for 12 matches coming to the World Cup',b'SollyMusetha',[],254
2019-06-26 17:28:14,"b'@AndrewLawrnce @JordanT94142299 @FPL_FC Just led Arg to three major finals in a row (2 x Copa America\xe2\x80\x99s and 1 x World Cup).  But Portugal won a single Euros with Ronaldo off injured so that settles it, eh?'",b'Mattqu',[],72
2019-06-26 17:28:14,b'@Luv_Datta Holland.. cricket world cup. Ignorance is bliss',b'mohitsaxena1977',[],28
2019-06-26 17:28:11,b'USWNT is bringing another World Cup home',b'aarongpsoccer',[],451
2019-06-26 17:28:10,b'https://t.co/ctVlhOJYg4 Just look at this transgender. They dispatch them to create controversy.',b'LillyMunster3',[],3963
2019-06-26 17:28:10,"b""So England invented cricket but they've never won a cricket world cup looool""",b'Afrodiitezx',[],2770
2019-06-26 17:28:09,b'Interesting https://t.co/jsHFt1xN6f',b'mistie_ramirez',[],58
2019-06-26 17:28:08,"b""@venu_madhav6 It's not your view the whole world knows what MSd did in 2011 world cup finals and before those matches his strategies . all dat counted ...what did Sachin do in the final ? Pressure match ? As usual failed...""",b'anandsi75482546',[],4
2019-06-26 17:28:07,"b'Nothing will beat summer 18 World Cup on every day, livin.'",b'yxngun',[],4
2019-06-26 17:28:07,"b""Recalling 1992 World Cup and Inzi 's batting.  Babar and Haris are paying well.""",b'Hanif98005542',[],331
2019-06-26 17:28:04,"b""India's bowling coach Bharat Arun looked ahead on Tuesday to their Cricket World Cup match against the West Indies at Old Trafford in Manchester on Wednesday. He also answered speculation surrounding Indian team's jersey color when they take on England\xe2\x80\xa6 https://t.co/4MVQnQPwTa""",b'SK__Cricket',[],7889
